id,title,dayofyear,hour
1970261,"how to design paper pieced patterns",66,11
1970261,"how to do entrelac",76,23
1970261,"how to use copy 'n press paper",88,13
1970261,"how to cut into lambskin for wig making",10,11
1970261,"how to tie a square knot video",36,21
1970261,"how can a senior buy a condo",48,16
1970261,"how to become a cheese maker",60,16
1970261,"how to make foundation piece patterns",66,11
1970261,"how to skim for no see ems in pool",86,19
1970261,"how to make postcards",89,16
1970261,"how to cut into lambskin doll wig material",10,11
1970261,"how to tie to lay flat",36,21
1970261,"how to prequalify for a mortgage",48,16
1970261,"how to network two computers",64,16
1970261,"how to make foundation pieced patterns",66,11
1970261,"how to get bugs out of a pool",86,19
1970261,"how to create paper pieced patterns",90,8
1970261,"how to make a doll lambskin wig",10,10
1970261,"how to tie a square knot",36,21
1970261,"how to insert pics in mail",41,18
1970261,"how to become a master cheese make",60,16
1970261,"how to connect wireless laptop to wired deskt",64,19
1970261,"how to do entraliac",76,23
1970261,"how to use iron on paper for quilt label",88,13
1970272,"how far from poznan poland to gdansk poland",28,15
1970679,"how to write a lesson plan",0,20
1970679,"how to write a basic lesson plan",0,20
1970974,"how to remove mushrooms",60,14
1971196,"howard county tennis",75,16
1971284,"how much do braces cost",23,10
1971607,"how tall is shani oneal",73,12
1971607,"how tall is shaqs wife",73,12
1971607,"how long is the wait for mamogram results",76,10
1971607,"how to use tamagotchi",51,16
1971607,"how much weight do you lose after a tummy tuc",81,11
1971613,"how to build s trundel bed",72,15
1971613,"how to build 2 x 4 bed",72,15
1971613,"howard hanna realistate",91,7
1971613,"howard hanna real estate",91,7
1971952,"how to find my nationality",28,15
1972339,howtostartaansweringservice,21,16
1972339,howtostartansweringservicebusiness,21,16
1972339,howtostartyourownansweringservice,21,16
1972727,"how to tape your boobs",24,13
1972727,"how boogers are made",26,22
1972759,"how to get rid of pesky co worker",54,8
1972759,"how to get coworker fired",54,8
1972759,"how to give a female orgasom",19,7
1972759,"how to induce diariha",54,8
1972759,"how to get rid of pessky coworker",54,8
1972759,"how to induce diarrhea",54,8
1973323,"how the federal goverment works",3,0
1973323,"how to hook-up vhs for recording",53,16
1973323,"how to hook-uo vhs to tv",53,16
1973323,"how americas goverment works",3,0
1973323,"how to hook-up vhs to tv",53,16
1973377,"how to lose weight quickly for free",42,16
1973377,"how to cite in papers",70,17
1973377,"how iowa's preventing meth",75,23
1973599,"how to remove oil stains from deck",13,23
1973599,"how to treat anemia due to blood loss",19,18
1973599,"how to dry lemon seeds for planting",45,9
1973599,"how to harvest radishes",62,15
1973599,"how to determine the gauge of a coin",74,18
1973599,"how to tell the difference between brass and ",82,19
1973599,"how to remove motor oil from decking",13,23
1973599,"how long can a dog be kept in a crate",32,22
1973599,"how to determine what type of wood item made ",48,17
1973599,"how to determine gauge of coins",73,20
1973599,"how to determine difference between silverpla",80,14
1973599,"how to tell size of fish hooks",83,12
1973599,"how to remove motor oil from wood deck",13,23
1973599,"how to observe the passover feast",41,10
1973599,"how to determine type of wood furniture made ",48,17
1973599,"how many mm to a 10 gauge coin",74,18
1973599,"how to determine japanese silver or silverpla",80,14
1973599,"how to remove permanent marker from plastic",83,18
1973599,"how to get family to agree on getting an atuo",14,12
1973599,"how much are 6 penny nails",43,13
1973599,"how to plant lemon seeds gotten from fresh le",56,11
1973599,"how many mm to a 10 gauge doubloon",74,18
1973599,"how to determine if made in japan item is sil",80,14
1973599,"how to convert inches to centimeters",89,6
1973788,"how to take fingerprints for home care worker",85,11
1973788,"how to take fingerprints",85,11
1973788,"how to take finger prints",85,11
1973902,"how to do a fondant dress for doll cake",73,12
1973997,"howard johnson antigua bay",1,19
1974025,"how do you bypass a wep code",80,0
1974025,"how to hack a pop machine",80,0
1974025,"how do you get a runescape auto miner",81,3
1974059,"how to change a sprinkler head",88,10
1974059,"how do i change the nozzle on my existing pgj",88,10
1974066,"how to block callers",4,15
1974066,"how to schoo projects",82,19
1974066,"how to make a hot air balloon",82,19
1974230,"howard johnson hazlet nj",20,16
1974230,"how to fill out real estate contract",21,17
1974230,"how to fill out real estate contracts",27,15
1974230,"how to stay calm for doctors appointment",27,15
1974420,"how to install ceramic floor tile",20,15
1974420,"how to install windows",71,8
1974507,"how do you inspect seafood",63,14
1975111,"how to use a gavelia coffee maker",31,21
1975111,"how to make beaded place mats",44,13
1975111,"how to crochete a ball for a dish scrubber",47,21
1975111,"how to make a dish scrubber",44,13
1975111,"how to make crochete dish scrubbers",44,21
1975111,"how has womens roles changed through the year",70,22
1975111,"how to make a crochete dish scrubber",44,13
1975111,"how to make dish scrubbers",47,20
1975111,"how has womens roles in movies changed throug",70,22
1975111,"how to make beaded coasters",44,13
1975111,"how to crochete a ball",47,21
1975111,"how do you make a frozen margueritta",71,21
1975756,"how to drive a golf ball straight",76,13
1975844,"how to apply for a business loan even with ba",40,4
1976163,"how to find an agent for children's book",16,19
1976163,"how to write a letter to a publishing editor",20,20
1976163,"how toget cheap medical ins",50,11
1976163,"how to find a good agent for a fiction novel ",12,10
1976163,"how toget cheap medical ins for kids",50,11
1976778,"how old is william cullen bryant hs",35,21
1976778,"how does the muslems fast",35,22
1976778,"how can i protect myself from bird flu",63,7
1976778,"how much fruits and vegatable per day",32,18
1976821,"how to back up files",56,3
1977051,"how gentle is the rain",52,18
1977319,"how to get a tax id in ohio",72,20
1977828,"how to level a pier and beam house",3,10
1977828,"how to level a house",46,18
1977828,"how to make bio diesel",65,10
1977828,"how to build a pier and beam foundation",12,20
1977828,"how to level a pier and beam house foundation",54,20
1977828,"how to repair windows xp speed problems",16,19
1977828,"how to build floor trusses",56,9
1977828,"how to make crown molding",39,9
1977828,"how to design floor trusses",58,20
1978885,"how frequency works",11,9
1978885,"how to put on a christmas play",26,19
1978885,"how to make a play",32,7
1978885,"how to cut out any bad frequencies you find.",1,6
1978885,"how to know whats on a persons mind",32,7
1979808,"how to jump higher",0,22
1979808,"how to jump higher and dunk",0,22
1979808,"how to jump higher and dunk info",0,22
1980129,"how to meet women",32,19
1980480,"how the prison system works",33,23
1980492,"how to become more open-minded",88,11
1980993,"how to draw",78,19
1980993,"how is christmas celebrated around the world",11,15
1981035,"how to plan a reunion",34,22
1981035,"how to get a part in a movie",67,16
1981253,"how many disabled persons are in franklin ten",75,12
1981253,"how do i develop a code of conduct",81,0
1981253,"how to write an employment letter",5,19
1981253,"how to write an employment offer letter",5,19
1981255,"how to add someone else to aol e-mail",27,22
1981255,"howie madel.com",70,0
1981348,"how to buy a fuck machine",2,16
1981706,"how to make a easy smoke bomb",67,12
1981706,"howto make a easy smoke bomb",67,12
1981935,"how 20long 20do 20i 20have 20to 20continue 20",36,16
1981963,"how to make a diagram of the titanic for a sc",5,15
1982433,"how to turn spamzapper off",26,1
1982433,"how to turn spyzapper off",26,1
1982587,"how to hit a baseball",66,19
1983278,"how to field dress a turkey",4,9
1983278,"how to clean a wild turkey",7,17
1983278,"how to clean a fresh turkey",4,9
1985102,"how many sets of teeth will an elephant have ",7,11
1985507,"how do you know if it's love",70,17
1985676,"how to build a ceramic kiln",0,12
1985676,"how a kiln works",0,12
1986067,"how many ounces are in tequila rose",35,14
1986522,"how do nursing homes in mass score",74,22
1986640,"how long to breastfeed",20,23
1986640,"how long to nurse",75,20
1986640,"how much should my two week old baby be drink",8,8
1986640,"how long to breastfeed two months",20,23
1986640,"how to see if a car has frame damage",80,19
1986640,"how much should you feed a baby two weks old",8,8
1986640,"how long to burp baby",26,3
1986640,"how much should you feed a baby two weeks old",8,8
1986640,"how much for storage breast milk",49,9
1986697,"how to remove lipstick stains from carpet",8,10
1986697,"how to deal with racist teachers in low incom",11,0
1986697,"how did classical music influence music of th",17,23
1986697,"how to use the bissel79011proheat upright dee",9,23
1986697,"how to increase parent involvement of hispani",11,1
1986697,"how did classical music get started",18,16
1986697,"how did classical music influence durin1954-1",11,0
1986697,"how to increase parent invovlement of african",11,1
1986697,"how great teachers close the achievement gap",86,0
1986697,"how did african american classical musicians ",11,0
1986697,"how did classical music began",17,23
1986797,"how to grow a vegatable garden",1,0
1986810,"how to fix disk clean up",52,14
1986895,"howland greenhouses",10,18
1986988,"how to read red litmus paper",21,7
1987287,"how to fax a letter",48,10
1987287,"how to fax a letter example",48,10
1987490,"how tokeep your brases clean",17,16
1987490,"how to keep your brases clean",17,16
1987490,"how to keep your bases clean",17,16
1987490,howtokeepyourbrasesgood,17,16
1987864,"how to plant grassseed",24,13
1987864,"how to fix amana washing machine",87,19
1987864,"how to buy a range hood",24,15
1987864,"how to change antifreeze in car",80,7
1987864,"how to plant grass seed",18,12
1987864,"how to change antifreeze in 1987 toyota",80,13
1987893,"how to grow marijuania",19,19
1988477,"how good is cell tech",0,11
1988477,"how much creatine to take a day",8,13
1988477,"how good are proline eca stack",15,13
1988477,"how to stack yellow swarm",19,14
1988477,"how to lose weight while taking colon cleanse",19,17
1988477,"how good are lanzar 2000watt amps",20,8
1988477,"how does cytomel stack up",20,13
1988477,"how good is ma audia m700xe",25,21
1988477,"how to take cytomel",35,12
1988477,"how much weight can one lose while on cytomel",36,17
1988477,"how good does cell tech work",1,15
1988477,"how do we know we are actually awake",9,14
1988477,"how two bridge and amp to 2 ohms",18,16
1988477,"how to stack ephdrine",19,14
1988477,"how to cut water weight",19,18
1988477,"how good are lanzar vibe amps",20,8
1988477,"how much weight can be lost with cytomel",20,13
1988477,"how good is kole audio q2-1440",27,9
